Year,GTCBSA,PEHRUSLT,PEDIPGED,PECYC,PEAFEVER,PEAFNOW,PEERNHRO,PEERNLAB,HEFAMINC,HRNUMHOU
2010,17660,15.695906432748538,-0.543859649122807,-0.11695906432748537,0.9415204678362573,1.1228070175438596,0.5614035087719298,-0.8245614035087719,9.836257309941521,3.912280701754386
2010,17820,14.400503778337532,-0.6599496221662469,0.0906801007556675,1.0176322418136021,1.234256926952141,0.27204030226700254,-0.6272040302267002,10.858942065491183,3.3123425692695214
2010,17860,15.972222222222221,-0.6111111111111112,-0.2222222222222222,1.2777777777777777,1.375,0.7361111111111112,-0.4027777777777778,10.569444444444445,3.0277777777777777
2010,17900,15.202572347266882,-0.4758842443729904,-0.22508038585209003,1.257234726688103,1.4308681672025723,0.48231511254019294,-0.7331189710610932,10.578778135048232,3.1286173633440515
2010,17980,7.853658536585366,-0.5975609756097561,-0.04878048780487805,1.024390243902439,1.353658536585366,0.8292682926829268,-0.6341463414634146,8.451219512195122,3.097560975609756
2010,18140,15.52317880794702,-0.4900662251655629,-0.17052980132450332,1.1572847682119205,1.3029801324503312,0.6870860927152318,-0.7036423841059603,10.233443708609272,3.3741721854304636
2010,18580,11.946564885496183,-0.45038167938931295,-0.5114503816793893,0.9923664122137404,1.0916030534351144,0.16030534351145037,-0.7709923664122137,8.870229007633588,4.00763358778626
2010,19100,17.679514255543822,-0.6045406546990496,-0.2006335797254488,1.1921858500527982,1.3368532206969377,0.2819429778247096,-0.6842661034846885,11.020591341077086,3.460401267159451
2010,19340,19.806122448979593,-0.4744897959183674,-0.1326530612244898,1.3010204081632653,1.4948979591836735,0.5714285714285714,-0.6377551020408163,10.545918367346939,2.979591836734694
2010,19380,15.254901960784315,-0.5254901960784314,0.047058823529411764,1.1607843137254903,1.384313725490196,-0.3568627450980392,-0.6431372549019608,10.843137254901961,3.023529411764706
2010,19460,10.276923076923078,-0.2923076923076923,-0.015384615384615385,1.3692307692307693,1.5384615384615385,-0.36923076923076925,-0.8923076923076924,11.938461538461539,2.5692307692307694
2010,19500,18.21590909090909,-0.3409090909090909,-0.2159090909090909,1.1136363636363635,1.3522727272727273,0.29545454545454547,-0.7954545454545454,10.022727272727273,3.3863636363636362
2010,19660,14.470930232558139,-0.4186046511627907,-0.42441860465116277,1.255813953488372,1.3895348837209303,-0.5523255813953488,-0.872093023255814,10.44767441860465,2.988372093023256
2010,19740,17.805280528052805,-0.596039603960396,-0.3768976897689769,1.2316831683168317,1.3768976897689769,0.12805280528052806,-0.7122112211221122,11.332673267326733,3.2864686468646864
2010,19780,18.728699551569505,-0.4820627802690583,-0.2219730941704036,1.1591928251121075,1.3071748878923768,1.547085201793722,-0.6143497757847534,10.905829596412556,3.4798206278026904
2010,19820,13.975409836065573,-0.5068306010928961,-0.19398907103825136,1.2677595628415301,1.4207650273224044,0.6284153005464481,-0.7069672131147541,10.922131147540984,3.359289617486339
2010,20100,14.85885885885886,-0.45045045045045046,-0.16816816816816818,1.1081081081081081,1.3423423423423424,2.012012012012012,-0.5795795795795796,11.03903903903904,3.18018018018018
2010,20260,15.9,-0.7,0.35,1.41,1.58,1.2,-0.69,10.34,2.7
2010,20500,15.391812865497077,-0.6198830409356725,-0.4619883040935672,1.0818713450292399,1.2280701754385965,0.7543859649122807,-0.7017543859649122,10.35672514619883,3.2222222222222223
2010,20740,14.023622047244094,-0.5433070866141733,-0.007874015748031496,1.2992125984251968,1.4330708661417322,1.5196850393700787,-0.7795275590551181,11.259842519685039,3.15748031496063
2010,20940,9.53,-0.57,-0.46,1.17,1.43,1.21,-0.73,9.14,4.28
2010,21340,11.65925925925926,-0.5592592592592592,-0.15185185185185185,1.1185185185185185,1.3296296296296297,0.3925925925925926,-0.7925925925925926,10.277777777777779,3.977777777777778
2010,21500,11.0625,-0.23958333333333334,-0.5416666666666666,1.09375,1.4375,1.59375,-0.78125,9.385416666666666,3.75
2010,21660,14.195530726256983,-0.41899441340782123,-0.2122905027932961,1.2569832402234637,1.4636871508379887,-0.5418994413407822,-0.776536312849162,10.569832402234637,3.022346368715084
2010,21780,15.63855421686747,-0.1686746987951807,-0.3132530120481928,1.1686746987951808,1.4939759036144578,1.4698795180722892,-0.5421686746987951,9.46987951807229,2.8795180722891565
2010,22020,23.088082901554404,-0.7046632124352331,0.23834196891191708,1.2590673575129534,1.4067357512953367,1.5362694300518134,-0.46632124352331605,11.471502590673575,2.8808290155440415
2010,22140,14.625,-0.6875,0.15625,1.21875,1.484375,-0.359375,-0.953125,10.15625,3.3125
2010,22180,15.8348623853211,-0.5871559633027523,0.1926605504587156,1.091743119266055,1.3669724770642202,-0.5045871559633027,-0.7155963302752294,10.871559633027523,3.256880733944954
2010,22220,18.67005076142132,-0.3756345177664975,-0.29441624365482233,1.1573604060913705,1.3248730964467006,0.48223350253807107,-0.8071065989847716,10.52284263959391,3.548223350253807
2010,22420,10.775862068965518,-0.4051724137931034,-0.1896551724137931,1.1810344827586208,1.353448275862069,-0.8189655172413793,-0.9482758620689655,9.732758620689655,3.206896551724138
2010,22460,12.457831325301205,-0.30120481927710846,-0.3253012048192771,1.0843373493975903,1.2771084337349397,2.0120481927710845,-0.7228915662650602,9.27710843373494,3.0240963855421685
2010,22660,16.22222222222222,-0.5333333333333333,-0.14444444444444443,1.2222222222222223,1.3333333333333333,0.1111111111111111,-0.6833333333333333,10.85,3.088888888888889
2010,22900,14.66,-0.42,-0.09,1.28,1.48,1.67,-0.69,9.63,2.9
2010,23020,15.097222222222221,-0.5833333333333334,0.19444444444444445,1.1944444444444444,1.625,0.4861111111111111,-0.7916666666666666,11.333333333333334,3.0833333333333335
2010,23060,16.8411214953271,-0.5887850467289719,0.0,1.2429906542056075,1.3271028037383177,0.7850467289719626,-0.6448598130841121,9.542056074766355,3.5981308411214954
2010,23420,14.771739130434783,-0.6413043478260869,-0.20652173913043478,1.1485507246376812,1.2717391304347827,1.3297101449275361,-0.6739130434782609,9.503623188405797,3.789855072463768
2010,23540,17.389830508474578,-0.4915254237288136,-0.3559322033898305,1.1355932203389831,1.3389830508474576,-0.3050847457627119,-0.7457627118644068,9.932203389830509,3.0338983050847457
2010,24340,14.107266435986158,-0.38408304498269896,-0.010380622837370242,1.3944636678200693,1.5432525951557095,0.8477508650519031,-0.698961937716263,10.77508650519031,3.339100346020761
2010,24540,17.736526946107784,-0.592814371257485,0.10179640718562874,1.1736526946107784,1.3652694610778444,0.6167664670658682,-0.6946107784431138,11.658682634730539,3.1676646706586826
2010,24580,18.016949152542374,-0.4745762711864407,-0.0847457627118644,1.38135593220339,1.5677966101694916,0.5,-0.6864406779661016,11.864406779661017,3.0
2010,24660,15.588983050847459,-0.3559322033898305,-0.2288135593220339,1.3855932203389831,1.5805084745762712,0.4152542372881356,-0.7076271186440678,9.241525423728813,2.9152542372881354
2010,24860,20.036269430051814,-0.44041450777202074,-0.41450777202072536,1.3264248704663213,1.471502590673575,0.40932642487046633,-0.6735751295336787,10.544041450777202,3.2590673575129534
2010,25060,9.964285714285714,-0.36904761904761907,-0.03571428571428571,1.2976190476190477,1.5,-0.4523809523809524,-0.7142857142857143,9.142857142857142,2.9523809523809526
2010,25180,15.068965517241379,-0.5287356321839081,0.25287356321839083,1.1379310344827587,1.4482758620689655,1.3333333333333333,-0.4827586206896552,11.195402298850574,3.6666666666666665
2010,25420,20.466019417475728,-0.2961165048543689,-0.5242718446601942,1.3155339805825244,1.4757281553398058,1.6504854368932038,-0.6310679611650486,10.975728155339805,3.1359223300970873
2010,25500,18.88,-0.3466666666666667,-0.5333333333333333,1.4933333333333334,1.6,1.16,-0.68,10.293333333333333,2.84
2010,25860,15.684931506849315,-0.4794520547945205,-0.3013698630136986,1.0410958904109588,1.095890410958904,0.1232876712328767,-0.7534246575342466,12.232876712328768,3.5205479452054793
2010,26100,16.322222222222223,-0.6222222222222222,-0.08888888888888889,1.1555555555555554,1.3666666666666667,-0.3111111111111111,-0.7444444444444445,11.5,3.4444444444444446
2010,26180,15.45660621761658,-0.5077720207253886,-0.08484455958549222,1.189119170984456,1.3898963730569949,0.23704663212435234,-0.741580310880829,11.264896373056995,4.2927461139896375
2010,26420,16.380263984915146,-0.6046511627906976,-0.25518541797611566,1.136392206159648,1.302325581395349,0.30672532998114393,-0.7247014456316782,10.664990571967316,3.6096794468887494
2010,26580,10.362903225806452,-0.46774193548387094,-0.41935483870967744,1.2096774193548387,1.346774193548387,0.6370967741935484,-0.7338709677419355,8.96774193548387,2.6451612903225805
2010,26620,16.6046511627907,-0.3178294573643411,-0.5658914728682171,1.2790697674418605,1.372093023255814,1.6744186046511629,-0.5348837209302325,9.728682170542635,3.1550387596899223
2010,26900,16.524590163934427,-0.40619307832422585,-0.3114754098360656,1.2550091074681238,1.4116575591985427,-0.1912568306010929,-0.6703096539162113,10.62295081967213,3.116575591985428
2010,26980,23.527131782945737,-0.6434108527131783,-0.3488372093023256,1.2868217054263567,1.4186046511627908,-0.17054263565891473,-0.7286821705426356,12.232558139534884,3.248062015503876
2010,27100,13.764044943820224,-0.449438202247191,-0.12359550561797752,1.3146067415730338,1.550561797752809,2.157303370786517,-0.7752808988764045,10.719101123595506,3.0
2010,27140,13.658823529411764,-0.596078431372549,-0.13725490196078433,1.188235294117647,1.2784313725490195,0.6666666666666666,-0.6980392156862745,9.894117647058824,3.2980392156862743
2010,27260,18.046783625730995,-0.5380116959064327,-0.011695906432748537,1.3333333333333333,1.5818713450292399,0.5321637426900585,-0.6052631578947368,11.444444444444445,2.7660818713450293
2010,27340,11.56842105263158,-0.4421052631578947,-0.16842105263157894,0.4631578947368421,1.0,-0.3894736842105263,-0.7157894736842105,11.705263157894738,4.031578947368421
2010,27500,11.48314606741573,-0.4044943820224719,-0.2696629213483146,1.1573033707865168,1.2921348314606742,1.7752808988764044,-0.651685393258427,10.9438202247191,2.8876404494382024
2010,27740,14.388059701492537,-0.417910447761194,-0.08955223880597014,1.3582089552238805,1.462686567164179,1.9850746268656716,-0.6865671641791045,9.17910447761194,3.1492537313432836
2010,27780,18.80851063829787,-0.02127659574468085,-0.10638297872340426,1.6595744680851063,1.9361702127659575,3.4680851063829787,-0.6595744680851063,10.170212765957446,2.3617021276595747
2010,27900,10.446808510638299,-0.425531914893617,-0.26595744680851063,1.1595744680851063,1.297872340425532,-1.0,-0.9680851063829787,7.702127659574468,3.0425531914893615
2010,28020,13.468253968253968,-0.5396825396825397,0.06349206349206349,1.126984126984127,1.2380952380952381,-0.07142857142857142,-0.7698412698412699,11.007936507936508,3.6825396825396823
2010,28100,12.46987951807229,-0.5180722891566265,-0.07228915662650602,0.9759036144578314,1.0963855421686748,1.3493975903614457,-0.7349397590361446,10.614457831325302,3.4819277108433737
2010,28140,16.603515625,-0.62890625,-0.1923828125,1.1484375,1.326171875,0.6982421875,-0.65234375,11.2880859375,3.400390625
2010,28660,13.905263157894737,-0.4421052631578947,-0.18947368421052632,0.8842105263157894,1.263157894736842,0.10526315789473684,-0.8210526315789474,10.642105263157895,3.336842105263158
2010,28700,13.820512820512821,-0.3717948717948718,-0.4230769230769231,1.4230769230769231,1.5769230769230769,1.0384615384615385,-0.7692307692307693,10.192307692307692,3.051282051282051
2010,28740,18.396825396825395,-0.5079365079365079,-0.49206349206349204,1.1746031746031746,1.4285714285714286,1.3968253968253967,-0.8253968253968254,10.65079365079365,2.9365079365079363
2010,28940,16.077380952380953,-0.4523809523809524,-0.16666666666666666,1.3035714285714286,1.4821428571428572,0.24404761904761904,-0.7202380952380952,10.583333333333334,2.880952380952381
2010,29100,16.247619047619047,-0.44761904761904764,0.06666666666666667,1.2190476190476192,1.4,1.2857142857142858,-0.7619047619047619,10.247619047619047,3.3047619047619046
2010,29180,13.932098765432098,-0.41358024691358025,-0.3950617283950617,1.117283950617284,1.3271604938271604,-0.8333333333333334,-0.9074074074074074,10.006172839506172,3.037037037037037
2010,29340,17.3855421686747,-0.2289156626506024,-0.26506024096385544,1.3614457831325302,1.4939759036144578,-0.6265060240963856,-0.6746987951807228,9.626506024096386,3.3132530120481927
2010,29460,17.676258992805757,-0.34532374100719426,-0.22302158273381295,1.4244604316546763,1.6330935251798562,0.5539568345323741,-0.5611510791366906,10.676258992805755,2.6690647482014387
2010,29540,16.62937062937063,-0.4755244755244755,-0.5244755244755245,1.4265734265734267,1.6013986013986015,-0.6503496503496503,-0.7202797202797203,10.48951048951049,3.13986013986014
2010,29620,16.41726618705036,-0.4316546762589928,-0.2014388489208633,1.129496402877698,1.2877697841726619,0.6906474820143885,-0.7050359712230215,9.928057553956835,3.0575539568345325
2010,29700,13.372093023255815,-0.5813953488372093,-0.4108527131782946,0.8527131782945736,0.9534883720930233,-0.4108527131782946,-0.7674418604651163,9.007751937984496,6.131782945736434
2010,29740,14.865671641791044,-0.6567164179104478,-0.23880597014925373,0.9402985074626866,1.1417910447761195,0.9701492537313433,-0.6194029850746269,8.537313432835822,3.791044776119403
2010,29820,15.359183673469389,-0.42448979591836733,-0.18435374149659864,1.2258503401360543,1.3911564625850341,0.5979591836734693,-0.7428571428571429,10.997278911564626,3.5061224489795917
2010,29940,18.938053097345133,-0.6017699115044248,0.05309734513274336,1.3539823008849559,1.4955752212389382,1.4513274336283186,-0.37168141592920356,11.68141592920354,3.0353982300884956
2010,30020,11.517241379310345,-0.3793103448275862,-0.3793103448275862,1.0804597701149425,1.471264367816092,0.3563218390804598,-0.8390804597701149,10.03448275862069,3.0229885057471266
2010,30460,15.07391304347826,-0.5869565217391305,-0.3565217391304348,1.2782608695652173,1.4086956521739131,-0.12173913043478261,-0.717391304347826,10.904347826086957,3.4347826086956523
2010,30780,15.121405750798722,-0.4696485623003195,-0.0670926517571885,1.376996805111821,1.5591054313099042,-0.26198083067092653,-0.8466453674121406,9.958466453674122,2.8274760383386583
2010,30980,13.321428571428571,-0.5892857142857143,-0.03571428571428571,1.0714285714285714,1.1964285714285714,-0.5178571428571429,-0.7857142857142857,7.303571428571429,3.357142857142857
2010,31100,15.125867432400096,-0.6288585786073223,-0.28021057669298877,1.2318736539842068,1.3517587939698492,0.25245273988992584,-0.7195501316104331,10.787987556831778,3.9121799473558267
2010,31140,15.541322314049587,-0.53099173553719,-0.19421487603305784,1.243801652892562,1.4028925619834711,1.1900826446280992,-0.640495867768595,10.324380165289256,3.012396694214876
2010,31180,15.666666666666666,-0.65,-0.35,0.9333333333333333,1.05,1.8333333333333333,-0.65,9.933333333333334,3.566666666666667
2010,31340,8.509615384615385,-0.5096153846153846,-0.40384615384615385,1.0288461538461537,1.1538461538461537,0.5576923076923077,-0.8557692307692307,7.019230769230769,3.423076923076923
2010,31420,11.65,-0.45,-0.5,1.0166666666666666,1.1,-1.0,-0.95,6.85,3.3333333333333335
2010,31460,13.411111111111111,-0.6444444444444445,-0.3333333333333333,1.0888888888888888,1.1666666666666667,-0.08888888888888889,-0.9,11.722222222222221,4.711111111111111
2010,31540,18.869230769230768,-0.6653846153846154,-0.038461538461538464,1.2038461538461538,1.3076923076923077,-0.38461538461538464,-0.7730769230769231,11.334615384615384,2.9846153846153847
2010,32580,8.435555555555556,-0.6266666666666667,-0.5822222222222222,0.7511111111111111,0.92,0.28,-0.8044444444444444,7.3822222222222225,4.466666666666667
2010,32780,13.081395348837209,-0.4883720930232558,-0.1744186046511628,1.058139534883721,1.2325581395348837,1.8488372093023255,-0.6395348837209303,9.593023255813954,3.9069767441860463
2010,32820,15.146666666666667,-0.5111111111111111,-0.31777777777777777,1.1577777777777778,1.2977777777777777,-0.09333333333333334,-0.7244444444444444,9.651111111111112,3.631111111111111
2010,32900,11.814814814814815,-0.6790123456790124,-0.2716049382716049,1.0,1.2592592592592593,-1.0,-0.7654320987654321,10.185185185185185,4.185185185185185
2010,33100,15.618654073199528,-0.5696576151121606,-0.10684769775678866,1.306965761511216,1.4403778040141677,-0.2296340023612751,-0.7213695395513577,10.487603305785123,3.434474616292798
2010,33140,16.14814814814815,-0.35802469135802467,-0.08641975308641975,1.0987654320987654,1.4074074074074074,0.5185185185185185,-0.7654320987654321,11.62962962962963,3.3209876543209877
2010,33260,18.971014492753625,-0.37681159420289856,-0.043478260869565216,1.6666666666666667,1.7391304347826086,1.1594202898550725,-0.6086956521739131,10.217391304347826,3.0579710144927534
2010,33340,17.07702702702703,-0.5175675675675676,-0.3108108108108108,1.2175675675675677,1.3878378378378378,1.1418918918918919,-0.6297297297297297,10.982432432432432,3.345945945945946
2010,33460,16.863871635610767,-0.6304347826086957,-0.09161490683229814,1.2008281573498965,1.337991718426501,0.30175983436853004,-0.6651138716356108,11.531055900621118,3.280538302277433
2010,33660,16.762376237623762,-0.3465346534653465,-0.33663366336633666,1.5148514851485149,1.6435643564356435,-0.594059405940594,-0.6831683168316832,9.336633663366337,3.0
2010,33700,16.461988304093566,-0.4152046783625731,-0.4444444444444444,1.1403508771929824,1.280701754385965,1.327485380116959,-0.7134502923976608,10.631578947368421,3.5497076023391814
2010,33740,14.296774193548387,-0.4129032258064516,-0.1032258064516129,1.4580645161290322,1.5870967741935484,0.12903225806451613,-0.7354838709677419,9.806451612903226,2.870967741935484
2010,33780,11.504854368932039,-0.36893203883495146,-0.3106796116504854,1.1844660194174756,1.3300970873786409,-0.4174757281553398,-0.8058252427184466,9.135922330097088,4.592233009708738
2010,33860,15.642857142857142,-0.42857142857142855,-0.29464285714285715,1.5714285714285714,1.7321428571428572,0.16071428571428573,-0.6607142857142857,9.0625,2.875
2010,34740,17.047619047619047,-0.40476190476190477,-0.2857142857142857,1.2261904761904763,1.3214285714285714,0.7976190476190477,-0.7380952380952381,10.476190476190476,3.142857142857143
2010,34820,17.102803738317757,-0.4766355140186916,0.102803738317757,1.4018691588785046,1.5514018691588785,-0.18691588785046728,-0.5794392523364486,10.42056074766355,2.8878504672897196
2010,34900,13.75,-0.5535714285714286,0.125,1.1071428571428572,1.1428571428571428,2.0535714285714284,-0.625,9.803571428571429,4.035714285714286
2010,34940,17.26984126984127,-0.4126984126984127,-0.3492063492063492,1.1428571428571428,1.3333333333333333,-1.0,-0.9523809523809523,10.952380952380953,3.0317460317460316
2010,34980,16.28893442622951,-0.5655737704918032,-0.29918032786885246,1.2827868852459017,1.4221311475409837,0.5409836065573771,-0.6926229508196722,10.91188524590164,3.307377049180328
2010,35380,15.216867469879517,-0.5180722891566265,-0.24397590361445784,1.25,1.4457831325301205,-0.3825301204819277,-0.7439759036144579,11.060240963855422,3.4457831325301207
2010,35620,16.05157745480326,-0.5377525700106345,-0.3839064161644807,1.2887274016306274,1.4081885856079404,-0.07550514002126905,-0.7208436724565757,11.357320099255583,3.504076568592698
2010,35660,13.44,-0.6,-0.16,1.02,1.1,1.68,-0.6,8.36,3.28
2010,36100,10.845238095238095,-0.2976190476190476,-0.16666666666666666,1.2738095238095237,1.3928571428571428,-1.0,-0.75,9.535714285714286,3.2857142857142856
2010,36140,19.75,-0.625,0.4375,1.375,1.4375,-1.0,-0.4375,11.625,2.125
2010,36260,13.037433155080214,-0.5989304812834224,-0.029411764705882353,0.9411764705882353,1.1497326203208555,-0.1497326203208556,-0.8128342245989305,11.925133689839573,4.0588235294117645
2010,36420,17.522184300341298,-0.48976109215017066,-0.18088737201365188,1.2901023890784984,1.453924914675768,0.040955631399317405,-0.7372013651877133,10.334470989761092,2.986348122866894
2010,36500,16.403508771929825,-0.631578947368421,0.17543859649122806,1.0614035087719298,1.3333333333333333,0.21929824561403508,-0.7631578947368421,11.5,3.6140350877192984
2010,36540,17.579694323144103,-0.5403930131004366,-0.1703056768558952,1.1506550218340612,1.331877729257642,0.5698689956331878,-0.638646288209607,11.233624454148472,3.2816593886462884
